SAP_HR_NUMBER;EMPLOYEE_GROUP;EMPLOYMENT_STATUS;AVAILABILITY_STATUS;AVAILABILITY_REASON;KAPIS_KEY;COMPANY_CODE;EMPLOYMENT_COMPANY;EMPLOYMENT_LOCATION;EMPLOYMENT_BUSINESS_UNIT;EMPLOYMENT_DIVISION;DEPARTMENT;DEPARTMENT_NAME;WORKING_COMPANY;WORKING_LOCATION;WORKING_DIVISION;WORKING_BUSINESS_UNIT;SHARED_SERVICE;SHARED_SERVICE_FUNCTION;POSITION;MANAGER;HRBP;COST_CENTER;START_DATE;END_DATE;EADS_CONTRACT_STATUS;PRIMARY_PIR;PREFERRED_LANGUAGE;COMPANY_CAR_CODE;COMPANY_COUNTRY;PERSONAL_SUBAREA;PERSONAL_SUBAREA_LABEL;PERSONAL_AREA;PERSONAL_AREA_LABEL;ORGANIZATIONAL_UNIT;WORKINGCOUNTRY;TEMPORARY_AGENCY;CORPID_ITERATION_NUMBER;WORKFORCEID;CLOCKNUMBER;BAND;JOB_TITLE;CORPORATE_ID;LAST_NAME;ICAO_LAST_NAME;BIRTH_NAME;FIRST_NAME;ICAO_FIRST_NAME;PRIMARY_LAST_NAME;SECOND_LAST_NAME;PREFIX;TITLE;PLACE_OF_BIRTH;DATE_OF_BIRTH;GENDER;NATIONALITY;ADDITIONAL_NATIONALITIES;INITIALS;GENDER_TITLE;PREFERRED_NAME;KPI_EADS_ID;KPI_EPS_CREATION;KPI_HRBP_SENT;EMPLOYMENT_SUB_BU;WORKING_SUB_BU;EEDB_SIGLUM;PRESUMED_LEAVE;Root Function
99999892;1;Active;AVAI;;4289;10;;Friedrichshafen;AD;AD;TECSD1;Deployable Solutions Engineering;4289;HAMBURG;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;DE;;DE;VGUX301;Blagnac CASSIDIAN;XFA1;Etablis. de détach. : GIE CASSIDIAN;22222225;DE;;3;68033;;ZRO;Bundle Manager Test 6;9999972;TESTPRIMARYPIR5;TESTPRIMARYPIR5;TESTPRIMARYPIR5;TwelveOct;TwelveOct;TESTPRIMARYPIR5;SECOND;PREF;TITLE;TOULOUSE;14.03.1977;1;DE;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999893;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;ZIOID;TESTS ExportFile02;1455;Getafe;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;ES;;ES;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;ES;;3;68033;;ZRO;Bundle Manager Test 8;22222226;TESTPRIMARYPIR6;TESTPRIMARYPIR6;TESTPRIMARYPIR6;TwelveOct;TwelveOct;TESTPRIMARYPIR6;second;pref;title;Venezia;20.06.1983;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999894;1;Active;AVAI;;1368;4369;;Toulouse;AD;AD;1368;Elbe-Flugzeugwerke GmbH;1368;Dresden;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;RO;;RO;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;RO;;3;68033;;ZRO;Bundle Manager Test 7;22222228;TESTPRIMARYPIR7;TESTPRIMARYPIR7;TESTPRIMARYPIR7;TwelveOct;TwelveOct;TESTPRIMARYPIR7;FIN;PREF;Title;MELBOURNE;20.06.2000;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999800;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;ZIOID;TESTS ExportFile02;1455;Getafe;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;ES;;ES;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;ES;;3;68033;;ZRO;Bundle Manager Test 8;2111111;TESTPRIMPIR1;TESTPRIMARYPIR1;TESTPRIMPIR1;TwelveOct;TwelveOct;TESTPRIMPIR1 SUZETTE;second;pref;title;Venezia;20.06.1983;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999801;1;Active;AVAI;;428901;1488;;HAMBURG;AD;AD;ZIOID;TESTS ExportFile02;428901;HAMBURG;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;DE;;DE;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;DE;;3;68033;;ZRO;Bundle Manager Test 8;2111112;TESTPRIMPIR2;TESTPRIMPIR2;TESTPRIMPIR2;TwelveOct;TwelveOct;TESTPRIMPIR2;second;pref;title;Venezia;20.06.1985;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999802;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;2111113;TESTPRIMPIR3;TESTPRIMPIR3;TESTPRIMPIR3;TwelveOct;TwelveOct;TESTPRIMPIR3;second;pref;title;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999803;1;Active;AVAI;;1253;1253;;PISE;AD;AD;VGUZIOI;VGU TESTS 3;1253;Pise;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;IT;;IT;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;IT;;3;68033;;ZRO;Bundle Manager Test 7;2111114;TESTPRIMPIR4;TESTPRIMPIR4;TESTPRIMPIR4;TwelveOct;TwelveOct;CAQUE;second;pref;title;Venezia;20.06.1980;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999804;1;Active;AVAI;;4289;10;;Friedrichshafen;AD;AD;TECSD1;Deployable Solutions Engineering;4289;HAMBURG;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;DE;;DE;VGUX301;Blagnac CASSIDIAN;XFA1;Etablis. de détach. : GIE CASSIDIAN;2111115;DE;;3;68033;;ZRO;Bundle Manager Test 6;9999972;TESTPRIMPIR5;TESTPRIMPIR5;TESTPRIMPIR5;TwelveOct;TwelveOct;TESTPRIMPIR5;SECOND;PREF;TITLE;TOULOUSE;14.03.1977;1;DE;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999805;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;ZIOID;TESTS ExportFile02;1455;Getafe;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;ES;;ES;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;ES;;3;68033;;ZRO;Bundle Manager Test 8;2111116;TESTPRIMPIR6;TESTPRIMPIR6;TESTPRIMPIR6;TwelveOct;TwelveOct;TESTPRIMPIR6;second;pref;title;Venezia;20.06.1983;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99999806;1;Active;AVAI;;1368;4369;;Toulouse;AD;AD;1368;Elbe-Flugzeugwerke GmbH;1368;Dresden;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;RO;;RO;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;RO;;3;68033;;ZRO;Bundle Manager Test 7;2111118;TESTPRIMPIR7;TESTPRIMPIR7;TESTPRIMPIR7;TwelveOct;TwelveOct;TESTPRIMPIR7;FIN;PREF;Title;MELBOURNE;20.06.2000;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
55569001;1;Active;AVAI;;2916;2000;;Puerto Real;AI;AI;ZIOID;TESTS ExportFile01;2916;Puerto Real;AI;AI;0;Digital;10106673;4040001;4016691;13614411;01.01.1900;;1;1;ES;;ES;813;AE PUERTO REAL;AE03;PUERTO REAL;10042261;;;1;33559;;ZRO;Site Security Puerto Real;88888881;TESTUPDATE A;TESTUPDATE A;;Armand;Armand;TESTUPDATE A;TESTUPDATE A preferred;;;CADIZ;23.04.1963;1;ES;;;Mr;;21.05.2007;20.12.2003;0;;;;;
55569002;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;ZIOID;TESTS ExportFile02;1455;Getafe;AD;AD;0;;12111648;4082370;4009130;62319410;01.01.1900;30.10.2018;1;1;ES;;ES;961;AD Getafe;ME05;Airbus DS Getafe;71120690;;;1;10205;;ZRO;Mechanical FAL AD&DC;88888882;TESTUPDATE B;TESTUPDATE;;Armand;Armand;TESTUPDATE B;TESTUPDATE B Preffered;;;SEVILLA;30.04.1972;1;ES;;;Mr;;21.05.2007;20.12.2003;0;;;;;
55569003;A;Active;NOAU;;3631;AIRB;;Broughton;AI;AI;ZIOID;TESTS ExportFile03 Delta;5405;Hamburg;AI;AI;0;;66100085;;0;X93;01.01.1900;;1;1;Patois;;GB;611;AG Broughton;AG02;BROUGHTON;10013855;DE;;2;;95315;ZRO;TestsSprint3update;88888883;TESTUPDATE C;TESTUPDATE;;Armand;Armand;TESTUPDATE C;TESTUPDATE C Preferred;;;;02.05.1972;1;GB;;JG;Mr;Jonathan;14.11.2005;04.03.2004;0;;;;;
55569004;B;Active;AVAI;;5405;54;;Hamburg;AI;AI;ZIOID;TESTS ExportFile04;5405;Hamburg;AI;AI;0;CEO;10276597;90572;27706191;410515;01.01.1900;;1;1;EN;;DE;0100update;AD Finkenwerderupdate;AD10;AD HAMBURG;12000777;;;1;1817243;;EXC;HO A380 Quality Customer Management;88888884;TESTUPDATE D Update;TESTUPDATE;;Armand;Armand;TESTUPDATE D;TESTUPDATE D Preferred;;;Liverpool;;;;;;;;;;;;;;;
55569005;1;Active;AVAI;;2769;BA01;;Saint Nazaire;AI;AI;ZIOID;TESTS ExportFile05;2769;Saint Nazaire;AI;AI;0;CEO;12125138;107117;84201;825;01.01.1900;08.10.2018;1;1;FR;;FR;000G;Gron;AS80;SAINT-NAZAIRE;71002292;;;2;75943;;MNR;Project Management;88888885;TESTUPDATE E;TESTUPDATE Update;;Armand;Armand;TESTUPDATE E;TESTUPDATE E Preferred;;;NOZAY;23.07.1962;1;FR;;;Mr;;14.11.2005;24.11.2003;0;;;;;
55569006;1;Active;AVAI;;3510;AI;;Blagnac;AI;AI;ZIOIDChange;TESTS ExportFile06;3510;Blagnac;AI;AI;0;Finance;10300618;145786;101131;CA00030137;10.10.2018;;1;1;FR;;FR;AC06;AIC6 Blagnac;AC06;Airbus SAS Tlse Siège;10023195;;;2;142275;;MNR;-1000 Controlling & Incremental Dev.;88888886;TESTUPDATE F;TESTUPDATE;TESTUPDATE BirthName;Armand;Armand;TESTUPDATE F;TESTUPDATE F Preferred;;;PALAISEAU;26.11.1965;2;FR;;;Mrs;;27.09.2012;22.08.2012;0;;;;;
55569007;E;Active;AVAI;;1257;AC09;;Beijing;AI;AI;ZIOID;TESTS ExportFile07;1257;Beijing;AI;AI;0;;71500266;11169003;0;AC08000009;01.01.1900;;1;0;EN;;CN;S001;AC Beijing;AS80;Airbus CN EM &Serv.Co.Ltd;10038531;;;3;;;EXC;HO Procurement China / East Asia;88888887;TESTUPDATE G;TESTUPDATE;;Armand Update;Armand;TESTUPDATE G;TESTUPDATE G Preferred;;;;13.05.1959;1;FR;;;Mr;;30.08.2016;23.08.2016;0;;;;;
55569008;1;Active;AVAI;;3510;2922;;Toulouse;AI;AI;ZIOID;TESTS ExportFile08;1156;Toulouse;AI;AI;1;EPS France;12008752;45519681;122262;CA00010416;01.01.1900;;1;1;FR;;FR;X003;Toulouse;XFH6;Airbus SAS Tlse Siège;12004309;FR;;2;45522271;;ZRO;Devel. & Expertise Transverse France;88888888;TESTUPDATE H;TESTUPDATE;;Armand;Armand;TESTUPDATE H Preferred;;;;TOULOUSE;14.09.1966;1;FR;;;Mr;;27.10.2014;13.10.2014;0;;;;;
55569009;1;Active;AVAI;;4167;E030;;Marignane;EC;EC;ZIOID;TESTS ExportFile09;4167;Marignane;EC;EC;0;;10210198;40871110;0;H430;01.01.1900;;1;1;FR;;FR;E005;HELISIM;EFS1;HELISIM;71300147;;;1;875238;;MNR;HO SALES;;;;;;;;;;;;;;;;;;;;;;;;;;
55569010;A;Active;NOAU;;3631;AIRB;;Broughton;AI;AI;ZIOID;NEW TESTS ExportFile03 Delta;5405;Hamburg;AI;AI;0;;66100085;;0;X93;01.01.1900;;1;1;FR;;GB;611;AG Broughton;AG02;BROUGHTON;10013855;DE;;2;;95315;ZRO;TestsSprint3update;888888810;TESTUPDATE J;TESTUPDATE;;Armand;Armand;TESTUPDATE J;TESTUPDATE J Preferred;;;;02.05.1972;1;GB;;JG;Mr;Jonathan update;14.11.2005;04.03.2004;0;;;;;9999999
55569011;B;Active;AVAI;;5405;54;;Hamburg;AI;AI;ZIOID;NEW TESTS ExportFile04;5405;Hamburg;AI;AI;0;CEO;10276597;90572;27706191;410515;01.01.1900;;1;1;EN;;DE;0100update;AD Finkenwerderupdate;AD10;AD HAMBURG;12000777;;;1;1817243;;EXC;HO A380 Quality Customer Management;888888811;TESTUPDATE K;TESTUPDATE;;Armand;Armand;TESTUPDATE K;TESTUPDATE K Preferred;;;Liverpool;;;;;;;;;;;;;;;
55569012;1;Active;AVAI;;2769;BA01;;Saint Nazaire;AI;AI;ZIOID;NEW TESTS ExportFile05;2769;Saint Nazaire;AI;AI;0;CEO;12125138;107117;84201;825;10.12.2018;30.10.2018;1;1;FR;;FR;000G;Gron;AS80;SAINT-NAZAIRE;71002292;;;2;75943;;MNR;Project Management;888888812;TESTUPDATE L;TESTUPDATE;;Armand;Armand;TESTUPDATE L;TESTUPDATE L Preferred;;;D03;23.07.1962;1;FR;;;Mr;;14.11.2005;24.11.2003;0;;;;;12
55569013;B;Active;AVAI;;5405;54;;Hamburg;AI;AI;ZIOID;NEW TESTS ExportFile04PIRMultipleduplicate;5405;Hamburg;AI;AI;0;CEO;10276597;90572;27706191;410515;01.01.2000;;1;1;EN;;DE;100;AD Finkenwerderupdate;AD10;AD HAMBURG;12000777;;;1;1817243;;EXC;SAUD TEST;888888813;TESTUPDATE K;TESTUPDATE;;Armand;Armand;TESTUPDATE K;TESTUPDATE K Preferred;;;Liverpool;;;;;;;;;;;;;;;
55569015;1;Active;AVAI;;2779;AI;;Blagnac;AI;AI;ZIOI;TESTS;2780;Blagnac;AI;AI;0;;80139092;16465;202626;515-10;01.01.2018;;1;0;FR;;FR;X301;Blagnac EADS;XFA1;sprint3 PATCH 09 OCT;12002882;FR;;3;68033;;ZRO;Testeuse sprint3;888888815;TESTUPDATE PATCH;TESTUPDATE PATCH;TESTUPDATE PATCH;Armand;TESTUPDATE PATCH;TESTUPDATE PATCH;;;;BRUGUIERES;14.03.1971;1;FR;;;Mr;;10.03.2009;22.12.2008;0;AT;AT;;;12
55569016;1;Active;AVAI;;2779;8030;;Blagnac;AD;AD;ZIOI;TESTS;2780;Bbremen;AD;AD;0;;80139092;16465;202626;515-10;01.01.2018;12.12.2018;1;1;DE;;DE;X301;Blagnac EADS;XFA1;sprint3 PATCH 09 OCT;12002882;DE;;3;68033;;ZRO;Testeuse sprint3;888888815;TESTUPDATE PATCH;TESTUPDATE PATCH;TESTUPDATE PATCH;Armand;TESTUPDATE PATCH;TESTUPDATE PATCH;;;;BRUGUIERES;14.03.1971;1;DE;;;Mr;;10.03.2009;22.12.2008;0;AT;AT;;;12
55569017;1;Active;AVAI;;4167;E030;;Marignane;EC;EC;ZIOID;TESTS ExportFile09;4167;Marignane;EC;EC;0;;10210198;40871110;0;H430;12.10.2018;;1;1;FR;;FR;E005;HELISIM;EFS1;HELISIM;71300147;;;1;875238;;MNR;HO SALES;;;;;;;;;;;;;;;;;;;;;;;;;;
99099807;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;17.10.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;9999001;FLANCOCO;FLANCOCO;FLANCOCO;VGU-Coco;VGU-COCO;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099808;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;16.10.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;9999002;FONDANT;FONDANT;FONDANT;VGU-Choco;VGU-Choco;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099809;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;15.10.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;9999003;ILEFLOTTANTE;ILEFLOTTANTE;ILEFLOTTANTE;VGU-Blanco;VGU-Blanco;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099810;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;18.10.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;9999004;CLAFOUTI;CLAFOUTI;CLAFOUTI;VGU-Cerise;VGU-Cerise;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
4080524;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;TEASD-TL2;TL2 Structural Design M&L Aerost. GET;1455;Getafe;AD;AD;0;;71622887;4080871;4083356;61229410;03.10.1975;10.09.2018;1;1;ES;;ES;961;AD Getafe;ME05;Airbus DS Getafe;71119845;;;1;80524;;ZRO;Design Team Leader;9999;GUILLAMOT TEST;GUILLAMOT TEST;;VGU;VGU;GUILLAMOT;TEST;;;GETAFE;20.06.1977;1;FR;;;Mrs;;21.05.2007;20.12.2003;0;;;;;
99099811;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;04.10.2030;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;9999005;CROISSANT;CROISSANT;CROISSANT;VGU-Beurre;VGU-BEURRE;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099812;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;10.10.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;9999006;CHOCOLATINE;CHOCOLATINE;CHOCOLATINE;VGU-Beurre;VGU-BEURRE;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099813;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;30.10.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;9999907;NEWGELATI3;NEWGELATI3;NEWGELATI3;VGU-PRIMARY;VGU-PRIMARY;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
30020;1;Active;AVAI;;1083;2892;;Elancourt;EC;AI;TCSF04;Engineering;1156;Suresnes;EC;EC;0;;10237208;42800143;48037427;1012;05.04.2006;;1;1;FR;;US;S103;Elancourt;SFA3;Airbus Defence Space Elancourt;71112413;FR;;1;42800173;;ZRO;Secretary-Assistant;3020;Velazquez;Velazquez;Velazquez;Diego;Diego;Velazquez;;;;Madrid;12.07.1977;1;FR;;;Mr;;29.05.2008;18.04.2008;0;AS;HQ;;;10
30020;1;Active;AVAI;;1083;1304;;Elancourt;EC;AI;TCSF04;Engineering;1156;Suresnes;EC;EC;0;;10237208;42800143;48037427;1012;05.04.2006;;1;0;FR;;IN;S103;Elancourt;SFA3;Airbus Defence Space Elancourt;71112413;FR;;1;42800173;;ZRO;Secretary-Assistant;3020;Velazquez;Velazquez;Velazquez;Diego;Diego;Velazquez;;;;Madrid;12.07.1977;1;FR;;;Mr;;29.05.2008;18.04.2008;0;AS;HQ;;;10
11199890;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;22222223;TESTPRIMARYPIR3;TESTPRIMARYPIR3;TESTPRIMARYPIR3;TwelveOct;TwelveOct;TESTPRIMARYPIR3;second;pref;title;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
11199891;1;Active;AVAI;;1253;1253;;PISE;AD;AD;VGUZIOI;VGU TESTS 3;1253;Pise;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;IT;;IT;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;IT;;3;68033;;ZRO;Bundle Manager Test 7;244444;TESTPRIMAPIR4;TESTPRIMAPIR4;TESTPRIMAPIR;TwelveOct;TwelveOct;CAQUE;second;pref;title;Venezia;20.06.1980;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
11199892;1;Active;AVAI;;4289;10;;Friedrichshafen;AD;AD;TECSD1;Deployable Solutions Engineering;4289;HAMBURG;AD;AD;0;X;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;DE;;DE;VGUX301;Blagnac CASSIDIAN;XFA1;Etablis. de détach. : GIE CASSIDIAN;244445;DE;;3;68033;;ZRO;Bundle Manager Test 6;9999972;TESTPRIMAPIR5;TESTPRIMAPIR5;TESTPRIMAPIR5;TwelveOct;TwelveOct;TESTPRIMAPIR5;SECOND;PREF;TITLE;TOULOUSE;14.03.1977;1;DE;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
11199893;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;ZIOID;TESTS ExportFile02;1455;Getafe;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;ES;;ES;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;ES;;3;68033;;ZRO;Bundle Manager Test 8;244446;TESTARYPIR6;TESTPRIMARYPIR6;TESTPRIMARYPIR6;TwelveOct;TwelveOct;TESTPRIMARYPIR6;second;prefix;title;Venezia;20.06.1983;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
11199894;1;Active;AVAI;;1368;4369;;Toulouse;AD;AD;1368;Elbe-Flugzeugwerke GmbH;1368;Dresden;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;11.10.2018;1;1;RO;;RO;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;RO;;3;68033;;ZRO;Bundle Manager Test 7;244448;TESTPRIMAPIR7;TESTPRIMAPIR7;TESTPRIMAPIR7;TwelveOct;TwelveOct;TESTPRIMAPIR7;FIN;PREFix;Ti;MELBOURNE;20.06.2000;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
11199800;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;ZIOID;TESTS ExportFile02;1455;Getafe;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;ES;;ES;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;ES;;3;68033;;ZRO;Bundle Manager Test 8;24444221;TESTPRIMPIR67;TESTPRIMARYPIR67;TESTPRIMPIR67;TwelveOct;TwelveOct;TESTPRIMPIR67 SUZETTE;second;prefix;ti;Venezia;20.06.1983;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
11199801;1;Active;AVAI;;428901;1488;;HAMBURG;AD;AD;ZIOID;TESTS ExportFile02;428901;HAMBURG;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;DE;;DE;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;DE;;3;68033;;ZRO;Bundle Manager Test 8;24444222;TESTPRIMPIR77;TESTPRIMPIR77;TESTPRIMPIR77;TwelveOct;TwelveOct;TESTPRIMPIR77;second;pref;ti;Venezia;20.06.1985;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
11199802;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;16465;202626;515-10;01.01.2000;;1;1;AU;;AU;XDSDS;AUSTRALIA;XXX;ETNEW;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;24444223;TESTPRIMPIR88;TESTPRIMPIR88;TESTPRIMPIR88;TwelveOct;TwelveOct;TESTPRIMPIR88;NewSecond;pref;title;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
40001;1;Active;AVAI;;1775;2892;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;1546151;1630107;670147;01.07.2004;26.10.2018;1;1;DE;;US;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;2154511;Arbousier;Arbousier;;maurice;maurice;Arbousier;;;;Bremen;18.04.1966;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40002;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;1546151;1630107;670147;01.07.2004;;1;0;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;215451;Bigaradier;Bigaradier;;maurice;maurice;Bigaradier;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
